ABC,ABCGG,SpAbs_A,SpAD_A,LogEE_A,target
28.26775029,21.26212017,46.04365027,46.04365027,4.520366612,1
25.52020339,18.84483372,41.06822795,41.06822795,4.412878851,1
28.3081904,20.87125219,46.03433927,46.03433927,4.52024613,1
25.45125371,18.54718198,41.41340327,41.41340327,4.410158325,1
28.3081904,20.87125219,46.03433927,46.03433927,4.52024613,1
27.00336664,19.97279882,43.38385972,43.38385972,4.469224154,0
26.11792037,19.3001976,42.62200784,42.62200784,4.440249194,1
29.0557373,21.19378306,47.25709413,47.25709413,4.544646958,1
31.84372431,22.42535358,51.98418436,51.98418436,4.631838589,1
26.07748026,19.48687078,42.63388368,42.63388368,4.44037683,1
25.47976328,18.95914328,41.10414992,41.10414992,4.413007184,1
27.75091354,20.29825059,44.60703784,44.60703784,4.494886016,1
28.3081904,21.30235813,46.01067045,46.01067045,4.520248644,1
24.70370681,18.2180014,40.18853895,40.18853895,4.382195415,1
24.70370681,18.2180014,40.18853895,40.18853895,4.382195415,1
28.3081904,20.87125219,46.03433927,46.03433927,4.52024613,1
28.3081904,20.87125219,46.03433927,46.03433927,4.52024613,1
27.00336664,19.97279882,43.38385972,43.38385972,4.469224154,1
26.29625986,19.47083138,41.88843088,41.88843088,4.442769661,1
29.88307545,26.11494553,48.59621866,48.59621866,4.571882169,0
33.11296548,24.0142196,52.83746337,52.83746337,4.67433924,1
31.69875192,23.23418506,50.26046473,50.26046473,4.630862901,0
18.18417841,14.25624994,29.95191174,29.95191174,4.073358765,0
19.73629135,15.73335304,32.06294314,32.06294314,4.155135375,1
20.51234781,16.48790424,32.98475781,32.98475781,4.193647175,1
32.35917171,26.48477533,52.30299679,52.30299679,4.647738723,1
32.99732881,26.57748239,53.57267737,53.57267737,4.669347654,1
33.06627849,26.27943075,53.46794298,53.46794298,4.66852727,1
36.24120262,30.91942663,58.04766381,58.04766381,4.774571582,1
36.24120262,30.91942663,58.04766381,58.04766381,4.774571582,1
24.82094616,20.502025,42.2780712,42.2780712,4.321616793,1
19.90553784,14.91826996,32.93869695,32.93869695,4.168945256,0
17.41421863,14.81284033,28.51948127,28.51948127,4.038283719,0
14.56776428,13.58017307,23.88073245,23.88073245,3.874423218,1
16.78654388,16.3522028,26.651233,26.651233,4.017149205,1
15.38426086,14.41653927,24.65908789,24.65908789,3.922223204,0
7.806684164,7.343579461,13.09835787,13.09835787,3.261311274,0
27.08155522,22.80332558,44.93811095,44.93811095,4.484952238,1
23.80524103,20.20839126,38.50519021,38.50519021,4.353033918,1
24.96023488,21.12220367,40.95478826,40.95478826,4.417660842,1
18.91819209,15.11140926,32.08332469,32.08332469,4.150181102,1
22.453726,16.78748487,38.0177852,38.0177852,4.307963012,1
23.16083278,17.1129374,39.36454108,39.36454108,4.338186995,1
15.46353841,12.76845732,26.5023442,26.5023442,3.931466255,1
26.3270105,21.01639881,39.4472451,39.4472451,4.449676141,0
16.55118525,12.85759135,28.30824185,28.30824185,3.984685962,0
18.5631158,14.40584367,31.35274838,31.35274838,4.095414491,0
14.49881459,12.00112397,24.00755067,24.00755067,3.853407935,0
14.49881459,11.87546719,24.0500259,24.0500259,3.853403105,0
22.32207778,18.26285413,36.26046457,36.26046457,4.288206186,1
16.31123621,12.46449701,26.6518147,26.6518147,3.969577452,0
23.85529561,18.86616055,37.73382472,37.73382472,4.355772927,0
17.53409077,16.37290756,28.76015763,28.76015763,4.055604624,0
10.76377176,9.030620419,16.53401528,16.53401528,3.563020414,1
15.61336833,13.84693708,26.3136973,26.3136973,3.952513447,0
23.7968665,19.77623041,34.93498742,34.93498742,4.332043763,1
12.22766434,11.11491379,20.14722688,20.14722688,3.699344626,0
38.81041003,31.58868827,63.92703597,63.92703597,4.842183668,1
40.14374337,32.98297303,65.58673546,65.58673546,4.876677682,1
38.81041003,31.59368243,63.93167597,63.93167597,4.842183693,1
12.22766434,11.11491379,20.14722688,20.14722688,3.699344626,0
21.48900218,16.84442226,35.64007348,35.64007348,4.249738391,1
14.19915477,12.54721827,23.23275519,23.23275519,3.846212486,1
14.19915477,12.54721827,23.23275519,23.23275519,3.846212486,1
15.53284733,13.42168554,23.98820068,23.98820068,3.915384176,0
12.22766434,11.11491379,20.14722688,20.14722688,3.699344626,0
14.19915477,12.54721827,23.23275519,23.23275519,3.846212486,0
26.89856726,18.38988768,46.00603555,46.00603555,4.46459834,1
26.19146047,18.10597397,44.84861944,44.84861944,4.438011551,1
16.78654388,16.3522028,26.651233,26.651233,4.017149205,1
35.93514573,28.12626585,58.64827619,58.64827619,4.750575355,1
19.82749944,15.42675216,33.61716981,33.61716981,4.170167618,1
21.31066269,16.05972095,36.09123494,36.09123494,4.240278928,1
14.19915477,12.54721827,23.23275519,23.23275519,3.846212486,0
28.69956775,19.80493275,48.75970233,48.75970233,4.535722867,1
27.22389482,21.8563021,44.45727371,44.45727371,4.482019699,0
18.6725056,13.94818131,29.14129411,29.14129411,4.097954279,1
19.27022258,14.39632306,30.82102161,30.82102161,4.135268866,1
19.37961238,14.28762996,30.72477701,30.72477701,4.135107864,1
29.55490605,22.09062525,50.21456395,50.21456395,4.569267915,0
30.96911962,22.61644386,52.76502942,52.76502942,4.615443512,0
31.6762264,22.87334851,54.10294472,54.10294472,4.637755598,0
7.220989841,7.79422696,9.758255859,9.758255859,3.172058719,0
16.91819209,14.24552152,27.92846496,27.92846496,4.038859703,1
40.98336701,30.92623236,61.93350878,61.93350878,4.874485719,1
41.67854325,31.79756483,63.34025621,63.34025621,4.893624739,1
41.67854325,31.79756483,63.34025621,63.34025621,4.893624739,0
20.49226734,15.25436265,33.43589138,33.43589138,4.198353541,0
21.30876392,15.73254659,34.17826212,34.17826212,4.235113623,0
21.30876392,15.73254659,34.17826212,34.17826212,4.235113623,0
21.19937412,15.60096523,34.98898824,34.98898824,4.232017021,0
22.0158707,16.0742949,35.73135487,35.73135487,4.267581608,0
22.0158707,16.0742949,35.73135487,35.73135487,4.267581608,0
25.25944414,18.1464322,39.52537618,39.52537618,4.398642634,0
23.60842375,17.43519092,37.38572589,37.38572589,4.335259244,0
17.83483957,13.31575929,28.77722534,28.77722534,4.055857168,0
23.53947406,16.85410228,37.85677151,37.85677151,4.332328913,0
16.42062601,12.59236485,26.22099305,26.22099305,3.973601465,0
21.30876392,15.7283384,34.55817504,34.55817504,4.235113619,0
22.1252605,16.20162248,35.30054414,35.30054414,4.270570174,0
22.1252605,16.20162248,35.30054414,35.30054414,4.270570174,0
21.19937412,15.60096523,34.98898824,34.98898824,4.232017021,0
22.83236728,16.53253608,36.52380642,36.52380642,4.301924671,0
22.72297748,16.40524735,36.77981246,36.77981246,4.299031628,0
21.30876392,16.207565,34.23327454,34.23327454,4.236294706,0
24.91324751,17.97377243,39.31679483,39.31679483,4.387629911,0
28.88473794,20.21930564,46.77732643,46.77732643,4.541758882,0
29.59184472,20.49794464,48.17544317,48.17544317,4.565754361,0
30.36790119,21.43512484,49.06547847,49.06547847,4.591457197,0
27.55910397,20.42322984,42.48263196,42.48263196,4.484321168,0
22.1252605,16.70285871,35.22561868,35.22561868,4.271752427,0
26.21807128,18.69125019,42.63358335,42.63358335,4.440188166,0
28.15886991,21.86361729,45.6597957,45.6597957,4.508731314,0
16.78654388,16.3522028,26.651233,26.651233,4.017149205,1
21.24253915,17.14063419,34.36237315,34.36237315,4.243691657,0
21.94964593,17.50009016,35.35581345,35.35581345,4.275893117,0
23.36385949,18.1701845,37.94600087,37.94600087,4.337337002,1
22.61631259,18.5302801,36.80063564,36.80063564,4.310230313,0
22.79465208,18.78763869,35.90827307,35.90827307,4.313100468,1
19.82832558,16.21866923,31.92859039,31.92859039,4.172573842,0
22.01859561,17.95400696,35.13622838,35.13622838,4.278996474,0
22.01859561,17.95400696,35.13622838,35.13622838,4.278996474,1
22.01859561,17.95400696,35.13622838,35.13622838,4.278996474,0
22.61631259,18.5302801,36.80063564,36.80063564,4.310230313,0
22.75421196,18.85098536,36.40052705,36.40052705,4.313238748,1
21.24253915,17.14063419,34.36237315,34.36237315,4.243691657,0
21.24253915,17.14063419,34.36237315,34.36237315,4.243691657,0
23.84061536,18.83869033,36.60995165,36.60995165,4.345530745,1
25.55412952,19.75610069,41.02931021,41.02931021,4.418987656,1
26.1518465,19.95892954,42.74216302,42.74216302,4.446190848,1
24.73763294,19.15362203,40.31097331,40.31097331,4.38849414,1
25.5136894,19.89486454,41.07783044,41.07783044,4.419111652,1
38.10330325,31.71095292,62.25089288,62.25089288,4.824718624,1
41.50652934,30.56512271,66.84965532,66.84965532,4.921144195,1
23.85600901,19.55705509,39.76381432,39.76381432,4.364163833,0
23.85600901,19.55705509,39.76381432,39.76381432,4.364163833,1
23.07995255,18.86288373,38.89041344,38.89041344,4.331743858,0
11.95920572,10.21533964,19.2426866,19.2426866,3.685099876,1
23.9062563,20.25510657,35.45213627,35.45213627,4.340955272,0
15.31406773,13.50608225,24.41636813,24.41636813,3.911393203,0
13.83649603,12.7570168,21.9261606,21.9261606,3.821696105,0
25.41081359,18.94148011,40.75004256,40.75004256,4.411042402,1
26.11792037,18.80355689,42.26185925,42.26185925,4.437377852,1
23.23958963,20.10790592,34.25493188,34.25493188,4.313942539,0
36.74755703,24.2586538,59.06747682,59.06747682,4.769790154,1
23.21785192,19.23077993,38.48425629,38.48425629,4.334689364,1
15.87258804,14.60814959,26.53101424,26.53101424,3.965073524,0
16.62013494,12.78746228,27.90056018,27.90056018,3.988844524,1
21.94881979,16.55602978,37.61595428,37.61595428,4.275686396,1
22.83426605,17.34798237,38.37163239,38.37163239,4.309760183,1
20.18417841,16.66376876,33.52416751,33.52416751,4.190724205,0
18.81040497,15.32492137,30.95158957,30.95158957,4.115424621,0
19.40812195,15.72750347,32.63930379,32.63930379,4.152104727,0
20.79847442,17.82566599,34.45574467,34.45574467,4.223039276,0
20.20075744,17.30119866,32.78624781,32.78624781,4.188914334,0
20.20075744,17.30119866,32.78624781,32.78624781,4.188914334,0
17.83214793,15.36112235,29.59032678,29.59032678,4.072033723,0
20.94830434,17.70781486,33.69339761,33.69339761,4.222751037,0
20.62013494,17.30757705,34.03872387,34.03872387,4.209643592,0
31.13661753,22.08972409,50.49229903,50.49229903,4.609394291,1
31.13661753,22.08972409,50.49229903,50.49229903,4.609394291,1
19.6164192,14.66723557,29.73416825,29.73416825,4.1420748,1
19.27022258,14.39632306,30.82102161,30.82102161,4.135268866,1
13.83649603,12.7570168,21.9261606,21.9261606,3.821696105,1
14.6125525,13.5352128,22.94670139,22.94670139,3.875044257,0
38.94815921,32.65791906,62.95834512,62.95834512,4.846456435,1
12.22766434,11.0270317,19.87725261,19.87725261,3.699420644,0
29.81297444,27.1366964,43.58391484,43.58391484,4.582440642,1
30.41370825,27.59014656,44.91337364,44.91337364,4.602050962,1
20.33240565,16.22205296,33.93554617,33.93554617,4.212606743,1
28.0733412,19.44984622,47.97220478,47.97220478,4.515853062,1
31.82605631,26.12686578,52.44741952,52.44741952,4.629723052,1
35.98198291,30.44321068,58.25730582,58.25730582,4.779860424,1
41.51111975,32.09711126,68.03111751,68.03111751,4.897012815,1
37.74822696,30.23109549,61.87333639,61.87333639,4.802032602,1
39.52210723,29.14366327,64.13617294,64.13617294,4.841800991,1
38.19436545,30.80463235,61.46765036,61.46765036,4.814206375,1
20.29356821,16.04606746,32.23538263,32.23538263,4.182182606,0
12.01181869,11.48507566,18.33048532,18.33048532,3.670735441,0
14.97521123,13.22173757,24.26141483,24.26141483,3.898364004,0
6.359729845,6.827703623,9.020980166,9.020980166,3.049706144,0
14.13020508,12.70854576,24.1775657,24.1775657,3.856158639,0
14.26810445,12.19093954,23.13341812,23.13341812,3.844435896,1
12.11827454,10.78863894,20.03843324,20.03843324,3.694167518,0
12.11827454,10.78863894,20.03843324,20.03843324,3.694167518,0
